             (1,R1)       (2,R1)       (1,R2)       (2,R2)
  [1,] 1.329605e-02 5.883444e-03 9.808127e-01 7.848824e-06
  [2,] 1.855594e-02 9.343762e-03 9.720956e-01 4.647279e-06
  [3,] 3.901747e-02 1.897767e-02 9.419140e-01 9.086797e-05
  [4,] 2.912936e-02 1.948306e-02 9.513269e-01 6.068844e-05
  [5,] 1.803346e-02 1.180186e-02 9.701578e-01 6.833663e-06
  [6,] 1.782430e-02 1.159402e-02 9.705781e-01 3.557880e-06
  [7,] 2.678118e-02 1.205092e-02 9.611668e-01 1.076587e-06
  [8,] 3.177457e-02 1.911886e-02 9.490967e-01 9.861613e-06
  [9,] 4.530240e-02 2.363560e-02 9.310472e-01 1.476199e-05
 [10,] 1.896719e-01 1.012934e-01 7.082290e-01 8.057585e-04
 [11,] 2.836620e-02 1.988974e-02 9.517275e-01 1.658446e-05
 [12,] 2.693859e-02 1.870847e-02 9.543442e-01 8.750360e-06
 [13,] 5.152221e-02 8.366380e-03 9.401112e-01 1.604407e-07
 [14,] 6.179271e-03 3.244636e-03 9.905750e-01 1.104721e-06
 [15,] 8.831056e-03 3.412730e-03 9.877557e-01 4.881049e-07
 [16,] 5.557343e-02 2.442990e-02 9.199843e-01 1.231817e-05
 [17,] 8.675899e-02 5.076495e-02 8.623207e-01 1.553823e-04
 [18,] 2.284731e-01 1.227585e-01 6.465848e-01 2.183482e-03
 [19,] 2.871311e-01 2.636673e-01 4.219076e-01 2.729401e-02
 [20,] 4.408782e-01 3.932430e-01 1.256075e-01 4.027123e-02
 [21,] 4.427800e-01 4.439545e-01 7.493067e-02 3.833489e-02
 [22,] 2.115256e-02 1.157847e-02 9.672599e-01 9.030962e-06
 [23,] 1.243567e-02 6.797240e-03 9.807666e-01 4.984521e-07
 [24,] 1.103307e-02 6.213019e-03 9.827538e-01 1.307072e-07
 [25,] 5.707855e-02 5.420300e-05 9.428672e-01 3.193809e-12
 [26,] 1.137735e-02 6.198227e-03 9.824243e-01 1.314890e-07
 [27,] 1.388092e-02 6.914581e-03 9.792039e-01 6.201064e-07
