             (1,R1)       (2,R1)    (1,R2)       (2,R2)
  [1,] 2.114234e-03 1.137013e-03 0.9967479 8.974419e-07
  [2,] 2.632448e-03 1.422283e-03 0.9959452 4.973150e-08
  [3,] 1.952604e-03 1.145841e-03 0.9969014 1.223209e-07
  [4,] 2.136463e-03 1.265977e-03 0.9965972 4.070814e-07
  [5,] 2.127822e-03 1.261296e-03 0.9966108 1.251940e-07
  [6,] 2.056511e-03 1.217535e-03 0.9967259 7.078397e-08
  [7,] 3.062667e-03 1.879759e-03 0.9950575 4.771910e-08
  [8,] 1.509674e-02 9.805717e-03 0.9750967 8.424583e-07
  [9,] 2.860543e-02 1.622754e-02 0.9551649 2.124151e-06
 [10,] 1.330919e-01 9.437130e-02 0.7717516 7.851843e-04
 [11,] 9.532013e-03 6.602429e-03 0.9838641 1.426254e-06
 [12,] 6.196170e-03 4.368859e-03 0.9894344 5.410742e-07
 [13,] 6.048122e-03 2.817829e-03 0.9911340 1.783559e-08
 [14,] 1.162311e-03 6.160334e-04 0.9982216 3.660837e-08
 [15,] 1.034686e-03 5.087811e-04 0.9984565 1.326309e-08
 [16,] 7.733922e-04 3.725345e-04 0.9988541 1.617687e-08
 [17,] 9.681292e-04 4.912344e-04 0.9985406 2.761549e-08
 [18,] 1.553700e-03 8.331357e-04 0.9976130 2.113414e-07
 [19,] 5.209314e-03 3.660345e-03 0.9911214 8.986565e-06
 [20,] 3.263385e-03 2.130243e-03 0.9946051 1.282723e-06
 [21,] 4.273187e-03 2.896923e-03 0.9928291 7.593051e-07
 [22,] 1.426375e-03 7.395037e-04 0.9978340 7.281104e-08
 [23,] 8.028926e-04 3.532629e-04 0.9988438 4.005837e-09
 [24,] 6.894520e-04 3.093951e-04 0.9990012 1.193108e-09
 [25,] 8.579970e-03 4.250020e-05 0.9913775 5.080528e-13
 [26,] 8.314138e-04 3.636936e-04 0.9988049 1.508774e-09
 [27,] 1.378726e-03 6.198416e-04 0.9980014 1.383677e-08
 [28,] 8.560021e-04 3.413463e-04 0.9988026 2.454678e-08
 [29,] 1.882673e-04 5.508901e-05 0.9997566 1.135444e-10
 [30,] 3.424437e-04 1.061917e-04 0.9995514 1.297356e-09
 [31,] 1.733489e-03 9.530133e-04 0.9973135 2.720778e-08
 [32,] 3.622254e-03 6.931478e-04 0.9956846 3.510724e-10
 [33,] 9.844758e-04 4.378372e-04 0.9985777 1.402230e-09
