                                                              0     1
214                                                       0.993 0.007
215                                                       0.994 0.006
216                                                       0.994 0.006
217                                                       0.991 0.009
218                                                       0.996 0.004
219                                                       0.992 0.008
220                                                       0.996 0.004
221                                                       0.998 0.002
222                                                       0.992 0.008
223                                                       0.995 0.005
224                                                       0.996 0.004
225                                                       0.984 0.016
226                                                       0.994 0.006
227                                                       0.996 0.004
228                                                       0.996 0.004
229                                                       0.995 0.005
230                                                       0.994 0.006
231                                                       0.992 0.008
232                                                       0.996 0.004
233                                                       0.994 0.006
234                                                       0.991 0.009
235                                                       0.995 0.005
236                                                       0.996 0.004
237                                                       0.997 0.003
238                                                       1.000 0.000
239                                                       0.992 0.008
240                                                       0.990 0.010
241                                                       0.995 0.005
242                                                       0.993 0.007
243                                                       0.994 0.006
244                                                       0.995 0.005
245                                                       0.833 0.167
246                                                       0.996 0.004
247                                                       0.996 0.004
248                                                       0.995 0.005
249                                                       0.996 0.004
250                                                       0.996 0.004
251                                                       0.996 0.004
252                                                       0.997 0.003
253                                                       0.997 0.003
254                                                       1.000 0.000
255                                                       1.000 0.000
256                                                       1.000 0.000
257                                                       1.000 0.000
258                                                       1.000 0.000
259                                                       1.000 0.000
260                                                       1.000 0.000
261                                                       1.000 0.000
262                                                       1.000 0.000
263                                                       1.000 0.000
264                                                       1.000 0.000
265                                                       1.000 0.000
266                                                       1.000 0.000
267                                                       1.000 0.000
268                                                       0.995 0.005
269                                                       0.994 0.006
270                                                       0.991 0.009
271                                                       0.996 0.004
272                                                       1.000 0.000
273                                                       1.000 0.000
274                                                       1.000 0.000
275                                                       0.995 0.005
276                                                       0.993 0.007
277                                                       0.996 0.004
278                                                       1.000 0.000
279                                                       0.997 0.003
280                                                       0.992 0.008
281                                                       0.994 0.006
282                                                       0.998 0.002
283                                                       0.993 0.007
284                                                       0.996 0.004
285                                                       0.994 0.006
286                                                       0.992 0.008
287                                                       0.994 0.006
288                                                       0.996 0.004
289                                                       0.993 0.007
290                                                       0.995 0.005
291                                                       0.991 0.009
292                                                       0.996 0.004
293                                                       0.997 0.003
294                                                       0.994 0.006
295                                                       0.994 0.006
296                                                       0.991 0.009
297                                                       0.995 0.005
298                                                       0.995 0.005
299                                                       0.997 0.003
300                                                       0.996 0.004
301                                                       0.993 0.007
302                                                       0.992 0.008
303                                                       0.998 0.002
304                                                       0.997 0.003
305                                                       0.994 0.006
306                                                       0.995 0.005
307                                                       0.996 0.004
308                                                       0.996 0.004
309                                                       0.996 0.004
310                                                       0.997 0.003
311                                                       0.993 0.007
312                                                       0.991 0.009
313                                                       0.990 0.010
314                                                       0.991 0.009
315                                                       1.000 0.000
316                                                       0.993 0.007
317                                                       0.997 0.003
318                                                       0.999 0.001
319                                                       0.997 0.003
320                                                       0.999 0.001
321                                                       1.000 0.000
322                                                       1.000 0.000
323                                                       0.996 0.004
324                                                       0.993 0.007
325                                                       0.994 0.006
326                                                       0.999 0.001
327                                                       0.991 0.009
328                                                       0.990 0.010
329                                                       0.999 0.001
330                                                       0.995 0.005
331                                                       0.995 0.005
332                                                       0.992 0.008
333                                                       0.992 0.008
334                                                       0.991 0.009
335                                                       1.000 0.000
336                                                       1.000 0.000
337                                                       1.000 0.000
338                                                       1.000 0.000
339                                                       1.000 0.000
340                                                       1.000 0.000
341                                                       1.000 0.000
342                                                       1.000 0.000
343                                                       1.000 0.000
344                                                       1.000 0.000
345                                                       1.000 0.000
346                                                       1.000 0.000
347                                                       1.000 0.000
348                                                       1.000 0.000
349                                                       0.994 0.006
350                                                       0.994 0.006
351                                                       0.995 0.005
352                                                       0.997 0.003
353                                                       0.991 0.009
354                                                       0.998 0.002
355                                                       1.000 0.000
356                                                       1.000 0.000
357                                                       1.000 0.000
358                                                       1.000 0.000
359                                                       0.998 0.002
360                                                       0.993 0.007
361                                                       0.996 0.004
362                                                       0.998 0.002
363                                                       0.999 0.001
364                                                       0.996 0.004
365                                                       0.999 0.001
366                                                       1.000 0.000
367                                                       1.000 0.000
368                                                       1.000 0.000
369                                                       1.000 0.000
370                                                       0.994 0.006
371                                                       0.998 0.002
372                                                       0.998 0.002
373                                                       1.000 0.000
374                                                       1.000 0.000
375                                                       0.996 0.004
376                                                       1.000 0.000
377                                                       1.000 0.000
378                                                       0.996 0.004
379                                                       0.993 0.007
380                                                       0.999 0.001
