             (1,R1)       (2,R1)       (1,R2)       (2,R2)
  [1,] 3.628956e-01 1.597453e-01 4.730131e-01 4.345971e-03
  [2,] 3.911257e-01 1.685477e-01 4.370756e-01 3.250921e-03
  [3,] 3.987520e-01 1.768297e-01 4.200233e-01 4.394910e-03
  [4,] 3.466296e-01 1.588658e-01 4.783814e-01 1.612309e-02
  [5,] 1.849402e-01 8.200996e-02 7.180342e-01 1.501564e-02
  [6,] 1.694694e-01 7.386541e-02 7.445569e-01 1.210830e-02
  [7,] 1.653144e-01 5.199583e-02 7.771570e-01 5.532770e-03
  [8,] 3.985380e-01 1.783116e-01 4.177870e-01 5.363493e-03
  [9,] 4.107623e-01 1.827005e-01 4.014208e-01 5.116379e-03
 [10,] 4.912056e-01 2.111800e-01 2.934887e-01 4.125636e-03
 [11,] 3.001935e-01 1.374738e-01 5.415226e-01 2.081016e-02
 [12,] 2.592571e-01 1.148642e-01 6.089729e-01 1.690584e-02
 [13,] 2.710646e-01 3.371726e-02 6.923435e-01 2.874622e-03
 [14,] 3.351336e-01 1.521106e-01 5.019142e-01 1.084163e-02
 [15,] 3.419151e-01 1.527606e-01 4.985663e-01 6.757935e-03
 [16,] 4.696472e-01 1.865686e-01 3.419488e-01 1.835366e-03
 [17,] 4.727708e-01 2.106200e-01 3.128143e-01 3.794893e-03
 [18,] 5.296882e-01 2.282456e-01 2.401524e-01 1.913850e-03
 [19,] 5.171287e-01 2.343427e-01 2.441088e-01 4.419831e-03
 [20,] 6.519754e-01 2.904334e-01 5.690324e-02 6.879562e-04
 [21,] 6.359386e-01 3.132240e-01 4.341103e-02 7.426407e-03
 [22,] 1.859844e-01 8.307552e-02 7.068947e-01 2.404531e-02
 [23,] 1.449045e-01 6.056819e-02 7.776468e-01 1.688052e-02
 [24,] 1.358444e-01 5.527053e-02 7.949716e-01 1.391348e-02
 [25,] 1.964665e-01 2.023901e-04 8.033171e-01 1.408550e-05
 [26,] 1.320839e-01 5.238541e-02 8.041945e-01 1.133614e-02
 [27,] 1.304677e-01 5.019012e-02 8.109723e-01 8.369870e-03
 [28,] 5.824365e-01 2.549109e-01 1.611537e-01 1.498844e-03
 [29,] 6.285893e-01 2.709587e-01 9.943244e-02 1.019581e-03
 [30,] 6.201667e-01 2.733839e-01 1.024176e-01 4.031747e-03
 [31,] 6.200946e-01 3.174303e-01 4.828098e-02 1.419412e-02
 [32,] 5.196519e-01 4.398431e-01 7.942477e-03 3.256258e-02
 [33,] 5.019995e-01 9.111177e-02 3.946559e-01 1.223288e-02
 [34,] 4.981033e-01 7.392696e-02 4.207671e-01 7.202586e-03
 [35,] 5.363083e-01 2.428690e-02 4.374711e-01 1.933720e-03
 [36,] 6.302542e-01 2.803103e-01 8.797289e-02 1.462599e-03
 [37,] 5.364214e-01 2.441359e-01 1.981909e-01 2.125186e-02
 [38,] 6.718295e-01 3.089443e-01 1.794541e-02 1.280734e-03
 [39,] 6.957467e-01 2.747837e-01 2.060147e-02 8.868111e-03
 [40,] 6.950596e-01 2.744402e-01 1.737336e-02 1.312683e-02
 [41,] 8.963624e-01 1.913634e-03 1.016047e-01 1.192052e-04
 [42,] 8.950358e-01 1.920153e-06 1.049622e-01 7.589914e-08
 [43,] 8.945332e-01 9.677297e-07 1.054658e-01 2.327040e-09
 [44,] 1.400790e-03 9.399292e-01 9.659592e-10 5.866997e-02
 [45,] 1.901425e-05 9.373749e-01 1.482304e-13 6.260613e-02
 [46,] 5.465762e-08 9.358418e-01 7.781008e-18 6.415810e-02
 [47,] 8.383039e-01 3.121866e-05 1.616628e-01 2.032365e-06
