           (1,R1)       (2,R1)       (1,R2)       (2,R2)
  [1,] 0.78702575 9.628559e-02 0.1164743493 2.143167e-04
  [2,] 0.82145951 9.991676e-02 0.0785172476 1.064839e-04
  [3,] 0.83605339 1.029104e-01 0.0608448176 1.914406e-04
  [4,] 0.82681635 1.023629e-01 0.0701893688 6.313483e-04
  [5,] 0.82668886 1.020529e-01 0.0709235417 3.346600e-04
  [6,] 0.83397634 1.028986e-01 0.0628661906 2.588694e-04
  [7,] 0.77533422 9.220540e-02 0.1307629435 1.697443e-03
  [8,] 0.81650818 1.009247e-01 0.0820957466 4.714056e-04
  [9,] 0.81876330 1.011355e-01 0.0797004053 4.008229e-04
 [10,] 0.83588928 1.030888e-01 0.0608056687 2.162781e-04
 [11,] 0.73934767 9.161760e-02 0.1670972341 1.937501e-03
 [12,] 0.70075206 8.671387e-02 0.2107780413 1.756023e-03
 [13,] 0.66380274 5.386543e-02 0.2813955830 9.362446e-04
 [14,] 0.75347378 9.327839e-02 0.1513666674 1.881160e-03
 [15,] 0.72147926 8.925767e-02 0.1879505837 1.312486e-03
 [16,] 0.72514511 8.930974e-02 0.1849223922 6.227559e-04
 [17,] 0.65251945 8.077694e-02 0.2645267396 2.176876e-03
 [18,] 0.62785664 7.756717e-02 0.2930412469 1.534946e-03
 [19,] 0.53148086 6.537225e-02 0.4019969540 1.149943e-03
 [20,] 0.55479671 6.835640e-02 0.3755464996 1.300394e-03
 [21,] 0.51470864 6.322737e-02 0.4209012073 1.162782e-03
 [22,] 0.52491554 6.475038e-02 0.4086461755 1.687898e-03
 [23,] 0.50053529 6.157721e-02 0.4363523543 1.535147e-03
 [24,] 0.49373890 6.064701e-02 0.4441808711 1.433218e-03
 [25,] 0.53754610 8.326858e-04 0.4616086820 1.253097e-05
 [26,] 0.48972973 6.000735e-02 0.4489561723 1.306745e-03
 [27,] 0.48586792 5.925461e-02 0.4537255229 1.151946e-03
 [28,] 0.81357930 9.960534e-02 0.0866478993 1.674599e-04
 [29,] 0.83871646 1.025758e-01 0.0586017870 1.059649e-04
 [30,] 0.83953709 1.035033e-01 0.0566944188 2.651520e-04
 [31,] 0.85584632 1.200902e-01 0.0235339964 5.294392e-04
 [32,] 0.65888056 3.324153e-01 0.0036378315 5.066329e-03
 [33,] 0.75866261 7.807304e-02 0.1615611358 1.703215e-03
 [34,] 0.75389576 7.092610e-02 0.1738631209 1.315023e-03
 [35,] 0.78019523 3.529004e-02 0.1839217138 5.930202e-04
 [36,] 0.83719370 1.033253e-01 0.0591337642 3.472578e-04
 [37,] 0.78956039 9.787846e-02 0.1108075482 1.753602e-03
 [38,] 0.84317476 1.043169e-01 0.0522188069 2.895066e-04
 [39,] 0.78742848 9.413948e-02 0.1161824754 2.249562e-03
 [40,] 0.77425496 8.634283e-02 0.1375359747 1.866230e-03
 [41,] 0.83032116 2.284719e-03 0.1673574904 3.662638e-05
 [42,] 0.83122426 5.780653e-06 0.1687698969 5.940715e-08
 [43,] 0.83101227 3.205155e-06 0.1689845225 3.976740e-09
 [44,] 0.80964570 1.534804e-03 0.1887949728 2.452351e-05
 [45,] 0.80945065 1.009205e-04 0.1904476903 7.397446e-07
 [46,] 0.80893135 3.469364e-07 0.1910682995 6.866854e-10
 [47,] 0.82828395 4.664173e-05 0.1716686537 7.546668e-07
 [48,] 0.82807093 2.158914e-07 0.1719288569 1.420160e-09
 [49,] 0.82803925 4.646557e-09 0.1719607423 5.094894e-12
 [50,] 0.82801227 2.276773e-07 0.1719875020 5.795350e-12
 [51,] 0.82814333 4.506531e-07 0.1718562156 4.341528e-09
 [52,] 0.82808819 2.209779e-06 0.1719096014 1.969541e-09
 [53,] 0.82764204 2.779283e-06 0.1723551805 9.333522e-10
 [54,] 0.82756648 1.274687e-05 0.1724207705 1.379377e-09
 [55,] 0.63897385 7.913459e-02 0.2792751511 2.616407e-03
 [56,] 0.72798834 8.891548e-02 0.1827935218 3.026645e-04
 [57,] 0.82055778 1.032525e-01 0.0759317164 2.579734e-04
 [58,] 0.82710412 1.214535e-01 0.0508015388 6.408862e-04
 [59,] 0.88163388 1.616455e-05 0.1183497131 2.427681e-07
 [60,] 0.88152505 7.498015e-07 0.1184741961 6.204575e-09
 [61,] 0.88131985 4.382069e-11 0.1186801517 1.332739e-14
 [62,] 0.28719683 3.557829e-02 0.6702031018 7.021776e-03
 [63,] 0.28751820 3.492523e-02 0.6763351053 1.221466e-03
 [64,] 0.33063410 1.059808e-02 0.6585924777 1.753481e-04
 [65,] 0.34842380 3.276229e-04 0.6512448459 3.732594e-06
 [66,] 0.29276729 3.540122e-02 0.6710880346 7.434537e-04
 [67,] 0.30226543 3.642968e-02 0.6606390403 6.658467e-04
 [68,] 0.20462917 2.530433e-02 0.7651337060 4.932794e-03
 [69,] 0.16042347 1.982399e-02 0.8152667872 4.485745e-03
 [70,] 0.03786409 4.672471e-03 0.9533546585 4.108779e-03
 [71,] 0.04449218 5.121326e-03 0.9500328008 3.536933e-04
 [72,] 0.07832278 8.693510e-03 0.9127458136 2.379000e-04
