             (1,R1)       (2,R1)       (1,R2)       (2,R2)
  [1,] 5.780698e-03 4.446825e-03 9.897544e-01 1.804613e-05
  [2,] 3.023892e-03 2.249204e-03 9.947259e-01 1.023857e-06
  [3,] 3.727346e-03 2.809544e-03 9.934589e-01 4.165564e-06
  [4,] 5.006526e-03 3.876345e-03 9.911014e-01 1.568517e-05
  [5,] 5.284440e-03 4.124080e-03 9.905855e-01 6.008527e-06
  [6,] 4.929132e-03 3.834246e-03 9.912333e-01 3.332713e-06
  [7,] 6.800119e-03 5.425928e-03 9.877716e-01 2.358155e-06
  [8,] 2.964486e-03 2.162394e-03 9.948711e-01 2.006596e-06
  [9,] 2.606600e-03 1.903304e-03 9.954894e-01 6.663338e-07
 [10,] 5.636096e-03 4.393119e-03 9.899634e-01 7.359430e-06
 [11,] 4.302950e-03 3.305153e-03 9.923865e-01 5.404678e-06
 [12,] 5.015386e-03 3.900830e-03 9.910789e-01 4.896762e-06
 [13,] 7.638800e-03 6.105275e-03 9.862553e-01 5.994779e-07
 [14,] 7.134355e-03 5.620911e-03 9.872385e-01 6.195413e-06
 [15,] 2.118022e-02 1.732410e-02 9.614755e-01 2.016548e-05
 [16,] 1.857374e-02 1.568732e-02 9.656968e-01 4.212856e-05
 [17,] 1.081301e-02 8.999715e-03 9.801445e-01 4.282223e-05
 [18,] 1.342007e-02 1.135887e-02 9.749523e-01 2.687451e-04
 [19,] 1.045866e-01 9.836476e-02 7.589768e-01 3.807177e-02
 [20,] 9.572684e-03 7.930937e-03 9.824010e-01 9.540379e-05
 [21,] 9.759523e-03 8.073084e-03 9.821330e-01 3.438569e-05
 [22,] 4.474103e-03 3.387620e-03 9.921320e-01 6.308116e-06
 [23,] 2.142103e-03 1.449865e-03 9.964078e-01 2.632040e-07
 [24,] 1.661580e-03 1.128172e-03 9.972102e-01 6.386575e-08
 [25,] 1.608082e-02 6.968736e-04 9.832223e-01 1.288518e-10
 [26,] 1.947395e-03 1.306830e-03 9.967457e-01 8.584906e-08
 [27,] 3.170895e-03 2.205363e-03 9.946230e-01 7.322870e-07
 [28,] 8.850695e-02 7.747027e-02 8.338092e-01 2.135649e-04
 [29,] 1.440060e-01 1.255693e-01 7.303860e-01 3.867656e-05
 [30,] 1.403560e-01 1.236658e-01 7.359104e-01 6.773187e-05
 [31,] 2.603032e-01 2.310931e-01 5.082177e-01 3.860166e-04
 [32,] 4.267430e-01 3.943613e-01 1.773651e-01 1.530673e-03
 [33,] 2.295109e-02 1.832055e-02 9.587260e-01 2.308718e-06
 [34,] 1.915023e-02 1.623512e-02 9.646139e-01 7.151618e-07
 [35,] 1.829449e-02 1.346641e-02 9.682390e-01 1.330686e-07
 [36,] 1.784875e-01 1.562555e-01 6.641677e-01 1.089281e-03
 [37,] 9.233698e-02 8.170663e-02 8.255486e-01 4.077957e-04
 [38,] 4.155609e-01 4.003867e-01 4.087769e-02 1.431747e-01
 [39,] 3.793774e-01 4.191541e-01 6.524412e-04 2.008161e-01
 [40,] 3.841654e-01 4.308743e-01 8.391822e-05 1.848764e-01
 [41,] 3.954323e-01 5.851714e-01 1.115040e-04 1.928476e-02
 [42,] 1.316860e-03 9.584856e-01 3.208726e-12 4.019758e-02
 [43,] 3.332559e-04 9.558682e-01 2.511087e-14 4.379851e-02
 [44,] 1.663255e-02 2.813381e-01 5.062313e-09 7.020293e-01
 [45,] 2.104288e-03 2.837264e-01 3.860488e-12 7.141693e-01
 [46,] 8.189729e-06 2.823440e-01 6.812632e-17 7.176478e-01
 [47,] 4.651025e-04 2.758718e-01 3.826230e-12 7.236631e-01
 [48,] 4.104596e-06 2.753978e-01 1.137033e-17 7.245981e-01
 [49,] 1.207298e-07 2.752946e-01 9.011572e-21 7.247053e-01
 [50,] 4.305556e-06 2.752019e-01 1.491007e-17 7.247938e-01
 [51,] 1.233287e-05 2.749434e-01 4.979822e-17 7.250443e-01
 [52,] 4.720115e-05 2.745300e-01 1.872655e-15 7.254228e-01
 [53,] 8.901186e-05 2.719261e-01 1.999846e-15 7.279849e-01
 [54,] 2.754489e-04 2.713993e-01 7.774441e-14 7.283252e-01
 [55,] 7.205331e-02 6.044593e-02 8.668497e-01 6.510453e-04
 [56,] 1.647092e-02 1.397208e-02 9.693464e-01 2.105615e-04
 [57,] 6.725516e-03 5.354905e-03 9.879160e-01 3.572900e-06
 [58,] 6.529046e-03 5.196044e-03 9.882735e-01 1.385100e-06
 [59,] 2.269269e-02 1.134748e-05 9.772960e-01 1.864841e-14
 [60,] 2.276447e-02 1.035899e-06 9.772345e-01 7.558121e-18
 [61,] 2.288004e-02 6.433400e-11 9.771200e-01 3.873405e-26
 [62,] 3.373250e-01 3.461357e-01 2.889324e-01 2.760685e-02
 [63,] 2.957064e-01 2.698091e-01 4.325297e-01 1.954783e-03
 [64,] 9.931551e-02 5.436511e-02 8.463171e-01 2.272204e-06
 [65,] 1.174731e-01 3.835167e-03 8.786917e-01 2.090482e-10
 [66,] 2.853895e-01 2.660424e-01 4.470541e-01 1.513988e-03
 [67,] 3.067426e-01 2.989207e-01 3.805587e-01 1.377802e-02
 [68,] 1.928634e-01 2.216049e-01 8.033421e-03 5.774982e-01
 [69,] 1.067282e-01 1.303724e-01 1.194079e-03 7.617053e-01
 [70,] 6.600286e-03 1.085356e-02 1.686153e-06 9.825445e-01
 [71,] 1.862085e-03 2.586155e-03 6.233562e-07 9.955511e-01
 [72,] 1.165134e-03 1.789750e-03 1.487060e-07 9.970450e-01
 [73,] 8.689243e-04 1.359216e-03 3.775215e-08 9.977718e-01
 [74,] 7.700361e-04 1.225281e-03 3.053754e-08 9.980047e-01
 [75,] 7.747288e-04 1.220525e-03 8.665668e-09 9.980047e-01
 [76,] 8.500560e-04 1.365601e-03 5.932272e-09 9.977843e-01
 [77,] 1.570253e-03 2.479787e-03 4.771349e-08 9.959499e-01
 [78,] 1.557952e-03 2.219118e-03 4.800785e-07 9.962225e-01
 [79,] 3.945845e-04 8.158725e-04 1.270034e-08 9.987895e-01
 [80,] 1.278882e-04 2.936398e-04 2.608282e-10 9.995785e-01
 [81,] 5.764757e-04 1.271864e-03 1.041543e-08 9.981517e-01
 [82,] 9.458738e-05 2.117134e-04 4.353984e-10 9.996937e-01
 [83,] 5.583641e-04 1.032543e-03 1.941760e-09 9.984091e-01
 [84,] 8.302308e-04 1.566766e-03 3.583042e-09 9.976030e-01
 [85,] 3.287872e-04 6.230311e-04 8.098832e-10 9.990482e-01
 [86,] 9.453992e-04 2.048238e-03 1.662736e-09 9.970064e-01
 [87,] 5.829106e-04 1.240046e-03 3.306123e-09 9.981770e-01
 [88,] 1.238080e-03 2.114357e-03 2.745681e-08 9.966475e-01
 [89,] 6.748735e-04 1.132660e-03 3.798806e-08 9.981924e-01
 [90,] 5.816086e-03 9.686553e-03 9.444262e-08 9.844973e-01
 [91,] 4.949608e-04 8.084172e-04 1.861290e-08 9.986966e-01
 [92,] 2.541663e-03 3.434134e-03 9.048327e-07 9.940233e-01
 [93,] 2.738227e-03 8.327568e-03 5.266080e-09 9.889342e-01
 [94,] 7.175687e-04 1.132652e-03 9.341156e-08 9.981497e-01
 [95,] 5.043518e-03 6.368711e-03 1.645697e-06 9.885861e-01
 [96,] 1.121589e-03 1.678004e-03 2.911070e-07 9.972001e-01
 [97,] 8.003628e-04 1.213681e-03 2.940393e-08 9.979859e-01
 [98,] 2.473212e-03 3.485775e-03 8.480886e-08 9.940409e-01
 [99,] 1.004065e-03 1.577591e-03 2.083335e-08 9.974183e-01
[100,] 1.675417e-03 2.580703e-03 1.846042e-07 9.957437e-01
[101,] 6.039956e-04 1.033734e-03 7.645229e-08 9.983622e-01
[102,] 7.027601e-04 1.733326e-02 1.321255e-10 9.819640e-01
[103,] 1.419041e-04 3.127964e-04 2.698157e-09 9.995453e-01
[104,] 6.744580e-04 1.046290e-03 1.645486e-08 9.982792e-01
[105,] 1.721720e-03 2.624773e-03 3.360890e-08 9.956535e-01
[106,] 8.467763e-04 1.368509e-03 1.678453e-08 9.977847e-01
[107,] 1.432107e-03 3.252865e-03 2.599500e-09 9.953150e-01
[108,] 1.922273e-05 7.060352e-03 2.774154e-14 9.929204e-01
[109,] 2.540384e-06 7.191885e-03 9.448354e-17 9.928056e-01
[110,] 7.166023e-05 1.680982e-04 5.974102e-10 9.997602e-01
[111,] 2.235372e-04 4.259785e-04 7.079165e-09 9.993505e-01
[112,] 9.503844e-04 1.453662e-03 8.922575e-08 9.975959e-01
[113,] 2.624170e-03 6.008754e-03 7.371036e-09 9.913671e-01
[114,] 2.802775e-03 3.838722e-03 2.788494e-07 9.933582e-01
[115,] 1.026053e-04 2.265488e-04 7.878199e-10 9.996708e-01
[116,] 1.480569e-04 3.237435e-04 1.737118e-09 9.995282e-01
[117,] 1.037363e-03 1.611023e-03 1.070142e-08 9.973516e-01
[118,] 1.402943e-03 2.230787e-03 1.707646e-08 9.963663e-01
[119,] 8.529073e-04 1.393507e-03 1.587236e-08 9.977536e-01
[120,] 1.394158e-03 2.229751e-03 3.999158e-08 9.963761e-01
[121,] 2.179910e-04 4.967322e-04 3.459045e-09 9.992853e-01
[122,] 1.237633e-05 5.757947e-04 4.943574e-13 9.994118e-01
[123,] 7.716225e-07 5.366593e-04 1.580482e-16 9.994626e-01
[124,] 3.453576e-07 6.069594e-04 4.292538e-17 9.993927e-01
[125,] 3.551528e-06 7.785871e-04 4.894346e-15 9.992179e-01
[126,] 4.441679e-07 1.034326e-03 1.323562e-17 9.989652e-01
[127,] 6.866713e-07 1.052131e-03 1.616291e-16 9.989472e-01
[128,] 7.169753e-09 1.358977e-03 9.000052e-21 9.986410e-01
[129,] 6.631423e-13 1.384134e-03 6.578524e-29 9.986159e-01
[130,] 1.204483e-07 5.954164e-04 4.462060e-18 9.994045e-01
[131,] 8.071097e-07 6.454333e-04 1.267331e-16 9.993538e-01
[132,] 8.043114e-07 6.578661e-04 1.124428e-16 9.993413e-01
[133,] 6.513497e-08 7.043943e-04 1.356344e-18 9.992955e-01
[134,] 2.264522e-12 8.714834e-04 1.344634e-27 9.991285e-01
[135,] 8.145748e-07 9.653708e-04 1.808257e-16 9.990338e-01
[136,] 1.844193e-04 4.258976e-04 5.759435e-09 9.993897e-01
[137,] 7.171105e-05 1.799452e-04 6.325078e-10 9.997483e-01
[138,] 3.165864e-04 5.438737e-04 2.896739e-09 9.991395e-01
[139,] 5.054487e-04 9.544519e-04 2.760808e-09 9.985401e-01
[140,] 1.022039e-03 1.800721e-03 2.953785e-08 9.971772e-01
[141,] 5.209069e-04 9.458707e-04 6.574441e-09 9.985332e-01
[142,] 6.062415e-04 5.637507e-03 1.037340e-10 9.937563e-01
[143,] 1.331554e-05 6.564407e-03 2.930911e-14 9.934223e-01
[144,] 1.382208e-09 6.765216e-03 4.237649e-24 9.932348e-01
[145,] 1.537901e-08 6.766027e-03 9.040064e-21 9.932340e-01
[146,] 6.727179e-05 1.809079e-04 2.826363e-10 9.997518e-01
[147,] 1.499388e-03 2.366673e-03 1.453655e-07 9.961338e-01
[148,] 1.012572e-04 2.585585e-04 1.487813e-09 9.996402e-01
[149,] 2.464667e-03 6.287826e-03 5.834410e-09 9.912475e-01
[150,] 6.565534e-05 1.585464e-04 4.038163e-10 9.997758e-01
[151,] 2.995907e-04 7.610402e-04 4.256130e-10 9.989394e-01
[152,] 1.890315e-04 1.151188e-03 2.267613e-11 9.986598e-01
[153,] 2.107800e-07 3.090618e-03 7.875753e-18 9.969092e-01
[154,] 3.168151e-05 2.193869e-03 1.620666e-13 9.977744e-01
[155,] 8.076621e-10 2.951823e-03 5.605812e-23 9.970482e-01
[156,] 4.254476e-09 2.964260e-03 1.551426e-21 9.970357e-01
[157,] 1.074441e-04 2.879787e-04 5.396169e-10 9.996046e-01
[158,] 1.751904e-04 4.078355e-04 1.044668e-09 9.994170e-01
[159,] 2.498171e-04 4.811729e-04 6.200994e-10 9.992690e-01
[160,] 2.903387e-04 1.703986e-03 4.788827e-11 9.980057e-01
[161,] 2.312439e-04 2.228800e-03 7.960888e-12 9.975400e-01
[162,] 4.311216e-04 1.041959e-03 7.611779e-10 9.985269e-01
