          (1,R1)       (2,R1)     (1,R2)       (2,R2)
  [1,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
  [2,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
  [3,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
  [4,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
  [5,] 0.8834856 5.269682e-03 0.11073690 5.078619e-04
  [6,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
  [7,] 0.8834909 5.263940e-03 0.11073786 5.073088e-04
  [8,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
  [9,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [10,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [11,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [12,] 0.8834856 5.269682e-03 0.11073690 5.078619e-04
 [13,] 0.8838451 4.882218e-03 0.11080216 4.705451e-04
 [14,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [15,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [16,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [17,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [18,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [19,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [20,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [21,] 0.8834856 5.269677e-03 0.11073690 5.078613e-04
 [22,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [23,] 0.8834856 5.269674e-03 0.11073690 5.078610e-04
 [24,] 0.8834856 5.269669e-03 0.11073690 5.078605e-04
 [25,] 0.8881932 2.563179e-04 0.11152573 2.472288e-05
 [26,] 0.8834856 5.269633e-03 0.11073691 5.078571e-04
 [27,] 0.8834858 5.269371e-03 0.11073695 5.078319e-04
 [28,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [29,] 0.8834856 5.269683e-03 0.11073690 5.078620e-04
 [30,] 0.8834856 5.269686e-03 0.11073690 5.078622e-04
 [31,] 0.8829395 5.857766e-03 0.11063828 5.644996e-04
 [32,] 0.7637092 1.352763e-01 0.08798413 1.303035e-02
 [33,] 0.8835491 5.201290e-03 0.11074838 5.012750e-04
 [34,] 0.8836617 5.080439e-03 0.11076840 4.894691e-04
 [35,] 0.8848952 3.748348e-03 0.11099514 3.613177e-04
 [36,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [37,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [38,] 0.8834856 5.269676e-03 0.11073690 5.078613e-04
 [39,] 0.8834893 5.265707e-03 0.11073756 5.074790e-04
 [40,] 0.8835243 5.227998e-03 0.11074388 5.038453e-04
 [41,] 0.8879506 4.328133e-04 0.11157482 4.177053e-05
 [42,] 0.8884371 2.426174e-06 0.11156030 1.909179e-07
 [43,] 0.8884496 1.538653e-06 0.11154882 3.637805e-08
 [44,] 0.8880759 3.135397e-04 0.11158027 3.025901e-05
 [45,] 0.8883581 4.047892e-05 0.11159853 2.858412e-06
 [46,] 0.8884502 1.612481e-07 0.11154963 7.135616e-09
 [47,] 0.8882336 1.052713e-05 0.11175482 1.018116e-06
 [48,] 0.8882995 1.057901e-07 0.11170039 4.927901e-09
 [49,] 0.8883070 3.456559e-09 0.11169298 5.884382e-11
 [50,] 0.8883133 1.155794e-07 0.11168663 5.615266e-10
 [51,] 0.8882394 3.095381e-07 0.11176026 1.906946e-08
 [52,] 0.8882378 1.183436e-06 0.11176100 1.757726e-08
 [53,] 0.8882724 2.096636e-06 0.11172548 4.208268e-08
 [54,] 0.8882752 6.273708e-06 0.11171842 7.004914e-08
 [55,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [56,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [57,] 0.8834862 5.268963e-03 0.11073702 5.077926e-04
 [58,] 0.8834894 5.265513e-03 0.11073760 5.074597e-04
 [59,] 0.8885476 3.508855e-06 0.11144856 3.383409e-07
 [60,] 0.8885595 3.393447e-07 0.11144015 1.887403e-08
 [61,] 0.8885820 2.162301e-11 0.11141801 2.761782e-13
 [62,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [63,] 0.8834856 5.269679e-03 0.11073690 5.078615e-04
 [64,] 0.8857837 2.806494e-03 0.11113922 2.705834e-04
 [65,] 0.8882825 1.797606e-04 0.11152048 1.726938e-05
 [66,] 0.8834856 5.269679e-03 0.11073690 5.078616e-04
 [67,] 0.8834856 5.269634e-03 0.11073691 5.078572e-04
 [68,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [69,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [70,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [71,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [72,] 0.8834866 5.268614e-03 0.11073708 5.077589e-04
 [73,] 0.8834867 5.268432e-03 0.11073710 5.077377e-04
 [74,] 0.8834948 5.259763e-03 0.11073856 5.069054e-04
 [75,] 0.8835581 5.191570e-03 0.11075000 5.003319e-04
 [76,] 0.8836047 5.142011e-03 0.11075798 4.952825e-04
 [77,] 0.8839071 4.816414e-03 0.11081253 4.639694e-04
 [78,] 0.8834856 5.269670e-03 0.11073690 5.078607e-04
 [79,] 0.8835085 5.244933e-03 0.11074105 5.054783e-04
 [80,] 0.8835270 5.225289e-03 0.11074421 5.034893e-04
 [81,] 0.8835532 5.197406e-03 0.11074874 5.006983e-04
 [82,] 0.8835640 5.185606e-03 0.11075077 4.995891e-04
 [83,] 0.8839015 4.821504e-03 0.11081238 4.645936e-04
 [84,] 0.8841224 4.587830e-03 0.11084959 4.401997e-04
 [85,] 0.8838998 4.823426e-03 0.11081202 4.647789e-04
 [86,] 0.8853455 3.258163e-03 0.11108262 3.136797e-04
 [87,] 0.8839603 4.765600e-03 0.11081785 4.562225e-04
 [88,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [89,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [90,] 0.8856320 2.946184e-03 0.11113779 2.840548e-04
 [91,] 0.8834856 5.269683e-03 0.11073690 5.078619e-04
 [92,] 0.8834865 5.268626e-03 0.11073707 5.077601e-04
 [93,] 0.8868277 1.648083e-03 0.11136528 1.589522e-04
