             (1,R1)       (2,R1)       (1,R2)       (2,R2)
  [1,] 7.504906e-01 1.052705e-01 1.441846e-01 5.420542e-05
  [2,] 7.663699e-01 1.358295e-01 9.777791e-02 2.272681e-05
  [3,] 7.010865e-01 2.537377e-01 4.460858e-02 5.672586e-04
  [4,] 6.734075e-01 2.818720e-01 4.430127e-02 4.191844e-04
  [5,] 4.915833e-01 5.041387e-01 2.108798e-03 2.169151e-03
  [6,] 5.813553e-01 4.151295e-01 3.205672e-03 3.095822e-04
  [7,] 5.653442e-01 4.321367e-01 1.901216e-03 6.178696e-04
  [8,] 7.542391e-01 1.222866e-01 1.234606e-01 1.364777e-05
  [9,] 7.521113e-01 1.237742e-01 1.241015e-01 1.300285e-05
 [10,] 6.859920e-01 2.333354e-01 8.012321e-02 5.493897e-04
 [11,] 6.369524e-01 7.012074e-02 2.929173e-01 9.500474e-06
 [12,] 6.125281e-01 4.205514e-02 3.454140e-01 2.693692e-06
 [13,] 5.990644e-01 2.327943e-03 3.986077e-01 9.691216e-09
 [14,] 7.512592e-01 6.111265e-02 1.876221e-01 5.997145e-06
 [15,] 2.959935e-01 1.035515e-02 6.936510e-01 3.277076e-07
 [16,] 2.786689e-01 1.248777e-02 7.088424e-01 9.602441e-07
 [17,] 9.981859e-02 8.254482e-03 8.919260e-01 9.361907e-07
 [18,] 7.874493e-02 1.054344e-02 9.107075e-01 4.175183e-06
 [19,] 8.637563e-02 2.154279e-02 8.920500e-01 3.157268e-05
 [20,] 7.252188e-02 1.175575e-02 9.157164e-01 5.977638e-06
 [21,] 9.644227e-02 6.767835e-03 8.967889e-01 9.851129e-07
 [22,] 6.319017e-02 2.796585e-03 9.340130e-01 2.520656e-07
 [23,] 6.158504e-02 6.331900e-04 9.377818e-01 5.286217e-09
 [24,] 6.218052e-02 3.244466e-04 9.374950e-01 8.788612e-10
 [25,] 1.029600e-01 1.250718e-06 8.970387e-01 1.814607e-14
 [26,] 6.387359e-02 2.997811e-04 9.358266e-01 8.220391e-10
 [27,] 6.804681e-02 5.871550e-04 9.313660e-01 6.199855e-09
 [28,] 7.017643e-01 6.761922e-02 2.306093e-01 7.144269e-06
 [29,] 8.796560e-01 8.405396e-02 3.628943e-02 6.272949e-07
 [30,] 8.664518e-01 9.864045e-02 3.490291e-02 4.804835e-06
 [31,] 5.541358e-01 4.369104e-01 8.113502e-03 8.402044e-04
 [32,] 9.499031e-03 9.626435e-01 2.237347e-07 2.785728e-02
 [33,] 8.520127e-01 3.289013e-03 1.446983e-01 1.043829e-08
 [34,] 8.419402e-01 1.345230e-03 1.567146e-01 1.569076e-09
 [35,] 8.354641e-01 2.912324e-04 1.642447e-01 8.781521e-11
 [36,] 8.606411e-01 1.214532e-01 1.789456e-02 1.109760e-05
 [37,] 7.215077e-01 2.641064e-01 1.370268e-02 6.832132e-04
