                                                              0     1
214                                                       0.881 0.119
215                                                       0.887 0.113
216                                                       0.894 0.106
217                                                       0.887 0.113
218                                                       0.889 0.111
219                                                       0.894 0.106
220                                                       0.912 0.088
221                                                       0.902 0.098
222                                                       0.913 0.087
223                                                       0.878 0.122
224                                                       0.884 0.116
225                                                       0.895 0.105
226                                                       0.950 0.050
227                                                       0.901 0.099
228                                                       0.887 0.113
229                                                       0.902 0.098
230                                                       0.900 0.100
231                                                       0.923 0.077
232                                                       0.898 0.102
233                                                       0.898 0.102
234                                                       0.903 0.097
235                                                       0.891 0.109
236                                                       0.892 0.108
237                                                       0.888 0.112
238                                                       1.000 0.000
239                                                       0.895 0.105
240                                                       0.905 0.095
241                                                       0.894 0.106
242                                                       0.906 0.094
243                                                       0.913 0.087
244                                                       0.829 0.171
245                                                       0.578 0.422
246                                                       0.951 0.049
247                                                       0.936 0.064
248                                                       0.980 0.020
249                                                       0.886 0.114
250                                                       0.889 0.111
251                                                       0.880 0.120
252                                                       0.770 0.230
253                                                       0.754 0.246
254                                                       0.388 0.612
255                                                       0.000 1.000
256                                                       0.000 1.000
257                                                       1.000 0.000
258                                                       1.000 0.000
259                                                       1.000 0.000
260                                                       0.000 1.000
261                                                       0.000 1.000
262                                                       0.000 1.000
263                                                       0.000 1.000
264                                                       0.000 1.000
265                                                       0.000 1.000
266                                                       0.000 1.000
267                                                       0.000 1.000
268                                                       0.898 0.102
269                                                       0.907 0.093
270                                                       0.902 0.098
271                                                       0.891 0.109
272                                                       1.000 0.000
273                                                       1.000 0.000
274                                                       1.000 0.000
275                                                       0.893 0.107
276                                                       0.886 0.114
277                                                       0.977 0.023
278                                                       0.998 0.002
279                                                       0.894 0.106
280                                                       0.894 0.106
281                                                       0.894 0.106
282                                                       0.900 0.100
283                                                       0.899 0.101
284                                                       0.909 0.091
285                                                       0.895 0.105
286                                                       0.921 0.079
287                                                       0.920 0.080
288                                                       0.953 0.047
289                                                       0.945 0.055
290                                                       0.953 0.047
291                                                       0.895 0.105
292                                                       0.942 0.058
293                                                       0.959 0.041
294                                                       0.960 0.040
295                                                       0.965 0.035
296                                                       0.979 0.021
297                                                       0.983 0.017
298                                                       0.976 0.024
299                                                       0.994 0.006
300                                                       0.978 0.022
301                                                       0.890 0.110
302                                                       0.891 0.109
303                                                       0.985 0.015
304                                                       0.908 0.092
305                                                       0.919 0.081
306                                                       0.995 0.005
307                                                       0.904 0.096
308                                                       0.919 0.081
309                                                       0.913 0.087
310                                                       0.920 0.080
311                                                       0.946 0.054
312                                                       0.933 0.067
313                                                       0.938 0.062
314                                                       0.906 0.094
315                                                       1.000 0.000
316                                                       0.904 0.096
317                                                       0.942 0.058
318                                                       0.954 0.046
319                                                       0.958 0.042
320                                                       0.993 0.007
321                                                       1.000 0.000
322                                                       1.000 0.000
323                                                       0.895 0.105
324                                                       0.891 0.109
325                                                       0.863 0.137
326                                                       0.479 0.521
327                                                       0.918 0.082
328                                                       0.838 0.162
329                                                       0.879 0.121
330                                                       0.950 0.050
331                                                       0.956 0.044
332                                                       0.921 0.079
333                                                       0.929 0.071
334                                                       0.806 0.194
335                                                       0.000 1.000
336                                                       0.000 1.000
337                                                       0.000 1.000
338                                                       0.000 1.000
339                                                       0.000 1.000
340                                                       0.000 1.000
341                                                       0.000 1.000
342                                                       0.000 1.000
343                                                       0.000 1.000
344                                                       0.000 1.000
345                                                       0.000 1.000
346                                                       0.000 1.000
347                                                       0.000 1.000
348                                                       0.000 1.000
349                                                       0.897 0.103
350                                                       0.901 0.099
351                                                       0.844 0.156
352                                                       0.900 0.100
353                                                       0.908 0.092
354                                                       0.758 0.242
355                                                       0.999 0.001
356                                                       0.000 1.000
357                                                       0.000 1.000
358                                                       0.000 1.000
359                                                       0.890 0.110
360                                                       0.896 0.104
361                                                       0.893 0.107
362                                                       0.993 0.007
363                                                       0.911 0.089
364                                                       0.992 0.008
365                                                       0.999 0.001
366                                                       1.000 0.000
367                                                       1.000 0.000
368                                                       1.000 0.000
369                                                       1.000 0.000
370                                                       0.887 0.113
371                                                       0.834 0.166
372                                                       0.480 0.520
373                                                       0.987 0.013
374                                                       0.999 0.001
375                                                       0.106 0.894
376                                                       0.000 1.000
377                                                       0.000 1.000
378                                                       0.899 0.101
379                                                       0.895 0.105
380                                                       0.998 0.002
381                                                       0.893 0.107
382                                                       0.889 0.111
383                                                       0.900 0.100
384                                                       1.000 0.000
385                                                       0.903 0.097
386                                                       0.898 0.102
387                                                       0.909 0.091
388                                                       0.903 0.097
389                                                       0.892 0.108
390                                                       0.994 0.006
391                                                       0.899 0.101
392                                                       0.891 0.109
393                                                       0.947 0.053
394                                                       0.968 0.032
395                                                       0.958 0.042
396                                                       0.988 0.012
397                                                       0.896 0.104
398                                                       0.933 0.067
399                                                       0.973 0.027
400                                                       0.941 0.059
401                                                       0.987 0.013
402                                                       0.884 0.116
403                                                       0.956 0.044
404                                                       0.896 0.104
405                                                       0.914 0.086
406                                                       0.903 0.097
407                                                       0.904 0.096
408                                                       0.939 0.061
409                                                       0.943 0.057
410                                                       0.964 0.036
411                                                       0.993 0.007
412                                                       0.964 0.036
413                                                       0.987 0.013
414                                                       0.998 0.002
415                                                       0.998 0.002
416                                                       0.953 0.047
417                                                       0.930 0.070
418                                                       0.972 0.028
419                                                       0.840 0.160
420                                                       0.692 0.308
421                                                       0.864 0.136
422                                                       0.845 0.155
423                                                       0.755 0.245
424                                                       0.011 0.989
425                                                       0.000 1.000
GCA_014377495_ASM1437749v1                                1.000 0.000
GCA_014377055_ASM1437705v1                                1.000 0.000
GCA_002482705_ASM248270v1                                 0.000 1.000
GCA_913773825_maxbin_SP350_1_003_cleaned                  1.000 0.000
GCA_002783405_ASM278340v1                                 1.000 0.000
GCA_018780035_ASM1878003v1                                1.000 0.000
GCA_003503675_ASM350367v1                                 1.000 0.000
GCA_017744355_ASM1774435v1                                1.000 0.000
GCA_002083825_ASM208382v1                                 0.000 1.000
GCA_016867265_JGI_2017_08_21                              1.000 0.000
GCA_016867235_JGI_2017_08_21                              1.000 0.000
GCA_021790035_ASM2179003v1                                1.000 0.000
GCA_021781555_ASM2178155v1                                1.000 0.000
GCA_001899385_ASM189938v1                                 1.000 0.000
GCA_005110395_ASM511039v1                                 1.000 0.000
GCA_018695135_ASM1869513v1                                1.000 0.000
GCA_005110385_ASM511038v1                                 1.000 0.000
GCA_013216135_ASM1321613v1                                1.000 0.000
GCA_016178265_ASM1617826v1                                1.000 0.000
GCA_016193285_ASM1619328v1                                1.000 0.000
GCA_001786505_ASM178650v1                                 1.000 0.000
GCA_001784585_ASM178458v1                                 1.000 0.000
GCA_001784555_ASM178455v1                                 1.000 0.000
GCA_004769085_ASM476908v1                                 1.000 0.000
GCA_016201905_ASM1620190v1                                1.000 0.000
GCA_013288645_ASM1328864v1                                1.000 0.000
GCA_014380105_ASM1438010v1                                1.000 0.000
GCA_012965515_ASM1296551v1                                0.000 1.000
GCA_003242885_ASM324288v1                                 1.000 0.000
GCA_016191155_ASM1619115v1                                1.000 0.000
GCA_003963305_ASM396330v1                                 1.000 0.000
GCA_003151275_20120700_P3D                                1.000 0.000
GCA_003153555_20120700_P3D                                1.000 0.000
GCA_016699165_ASM1669916v1                                1.000 0.000
GCA_016716405_ASM1671640v1                                1.000 0.000
GCA_017307165_ASM1730716v1                                0.000 1.000
GCA_016212515_ASM1621251v1                                1.000 0.000
GCA_016712465_ASM1671246v1                                0.000 1.000
