             (1,R1)       (2,R1)       (1,R2)       (2,R2)
  [1,] 0.9999963068 3.693143e-06 2.670042e-11 7.912921e-17
  [2,] 0.9999999484 5.156401e-08 2.670583e-11 1.162168e-18
  [3,] 0.9999998790 1.209441e-07 2.670577e-11 2.737730e-18
  [4,] 0.9999994832 5.167499e-07 2.670571e-11 1.231253e-17
  [5,] 0.9999998411 1.588518e-07 2.670578e-11 3.638236e-18
  [6,] 0.9999999302 6.976563e-08 2.670581e-11 1.559489e-18
  [7,] 0.9999999540 4.601511e-08 2.670583e-11 1.032803e-18
  [8,] 0.9999998790 1.209441e-07 2.670578e-11 2.711996e-18
  [9,] 0.9999998692 1.307286e-07 2.670575e-11 2.901905e-18
 [10,] 0.9999998031 1.968557e-07 2.670579e-11 4.697656e-18
 [11,] 0.9999234467 7.655327e-05 2.669768e-11 1.933495e-15
 [12,] 0.9965525818 3.447418e-03 2.575113e-11 8.355891e-14
 [13,] 0.0003429072 9.996571e-01 6.800845e-15 2.583406e-11
 [14,] 0.9999998498 1.501868e-07 2.670579e-11 3.527020e-18
 [15,] 0.9999999527 4.728607e-08 2.670583e-11 1.063641e-18
 [16,] 0.9999998746 1.253608e-07 2.670580e-11 2.924800e-18
 [17,] 0.9999998663 1.336386e-07 2.670579e-11 3.101744e-18
 [18,] 0.9999994986 5.013405e-07 2.670571e-11 1.200923e-17
 [19,] 0.9999961745 3.825469e-06 2.670554e-11 9.824191e-17
 [20,] 0.9999989314 1.068608e-06 2.670570e-11 2.687254e-17
 [21,] 0.9999996195 3.804309e-07 2.670577e-11 9.331589e-18
 [22,] 0.9999997601 2.399212e-07 2.670577e-11 5.679706e-18
 [23,] 0.9999999845 1.545345e-08 2.670590e-11 2.925524e-19
 [24,] 0.9999999954 4.544244e-09 2.670603e-11 7.000083e-20
 [25,] 0.9999999999 7.223934e-11 2.669964e-11 1.139282e-22
 [26,] 0.9999999951 4.873895e-09 2.670600e-11 7.796997e-20
 [27,] 0.9999999656 3.436998e-08 2.670585e-11 7.001653e-19
 [28,] 0.9999997714 2.285824e-07 2.670576e-11 5.275543e-18
 [29,] 0.9999999968 3.185361e-09 2.670590e-11 5.408702e-20
 [30,] 0.9999999662 3.376396e-08 2.670585e-11 6.947782e-19
 [31,] 0.9999999327 6.731746e-08 2.670582e-11 1.524151e-18
 [32,] 0.9999999984 1.588687e-09 2.670566e-11 2.240104e-20
 [33,] 0.9999999929 7.049678e-09 2.670595e-11 1.212298e-19
 [34,] 0.9999999965 3.504662e-09 2.670595e-11 5.772663e-20
 [35,] 0.9999999988 1.129537e-09 2.670562e-11 1.520422e-20
 [36,] 0.9999999852 1.477230e-08 2.670586e-11 2.942383e-19
 [37,] 0.9999997893 2.106534e-07 2.670578e-11 5.016352e-18
 [38,] 0.9999999313 6.871375e-08 2.670582e-11 1.561921e-18
 [39,] 0.9999999876 1.234966e-08 2.670587e-11 2.401061e-19
 [40,] 0.9999999912 8.819771e-09 2.670588e-11 1.665844e-19
 [41,] 0.9999999999 4.587124e-11 2.670281e-11 1.045372e-22
 [42,] 1.0000000000 1.994658e-14 2.670076e-11 5.326476e-28
 [43,] 1.0000000000 2.444238e-14 2.670042e-11 8.306741e-28
 [44,] 0.9999999999 5.244485e-11 2.670282e-11 9.221270e-23
 [45,] 1.0000000000 5.773306e-13 2.670212e-11 1.265156e-25
 [46,] 1.0000000000 2.631760e-15 2.670125e-11 1.728700e-28
 [47,] 1.0000000000 1.480150e-12 2.670515e-11 2.148211e-25
 [48,] 1.0000000000 1.021875e-15 2.670392e-11 5.430654e-30
 [49,] 1.0000000000 2.312950e-17 2.670376e-11 3.130707e-32
 [50,] 1.0000000000 1.791571e-15 2.670362e-11 1.442296e-29
 [51,] 1.0000000000 8.054376e-16 2.670518e-11 3.297035e-30
 [52,] 1.0000000000 1.624124e-14 2.670518e-11 4.431960e-28
 [53,] 1.0000000000 6.139408e-15 2.670455e-11 7.619454e-29
 [54,] 1.0000000000 9.719044e-14 2.670443e-11 8.403974e-27
 [55,] 0.9999997780 2.219912e-07 2.670578e-11 5.320970e-18
 [56,] 0.9999990133 9.866509e-07 2.670570e-11 2.473523e-17
 [57,] 0.9999999585 4.145937e-08 2.670583e-11 8.759585e-19
 [58,] 0.9999999804 1.956370e-08 2.670585e-11 4.004770e-19
 [59,] 1.0000000000 5.528845e-13 2.669650e-11 4.441614e-26
 [60,] 1.0000000000 2.494479e-15 2.669627e-11 1.577444e-29
 [61,] 1.0000000000 3.125014e-19 2.669580e-11 5.369725e-34
 [62,] 0.9999999677 3.222699e-08 2.670584e-11 6.940870e-19
 [63,] 0.9999999658 3.419948e-08 2.670584e-11 7.422599e-19
 [64,] 0.9999999969 3.098582e-09 2.670485e-11 3.687871e-20
 [65,] 1.0000000000 1.252666e-11 2.669898e-11 1.335273e-23
 [66,] 0.9999999568 4.317248e-08 2.670583e-11 9.515100e-19
 [67,] 0.9999999016 9.840387e-08 2.670581e-11 2.283645e-18
 [68,] 0.9999999766 2.337534e-08 2.670584e-11 4.652178e-19
 [69,] 0.9999999397 6.031190e-08 2.670581e-11 1.255844e-18
 [70,] 0.9999999826 1.736391e-08 2.670587e-11 3.429250e-19
 [71,] 0.9999999503 4.970961e-08 2.670583e-11 1.104053e-18
