            (1,R1)       (2,R1)      (1,R2)       (2,R2)
  [1,] 0.062487852 1.038971e-02 0.927029688 9.275184e-05
  [2,] 0.091465419 1.647194e-02 0.891970517 9.212538e-05
  [3,] 0.154114127 4.656210e-02 0.797659079 1.664690e-03
  [4,] 0.126481535 4.164285e-02 0.830156651 1.718963e-03
  [5,] 0.211706497 6.347386e-02 0.723821271 9.983685e-04
  [6,] 0.274909573 9.208238e-02 0.630769079 2.238968e-03
  [7,] 0.184803819 2.368408e-02 0.791475457 3.664509e-05
  [8,] 0.098414936 1.914564e-02 0.882346513 9.290750e-05
  [9,] 0.127143967 2.294403e-02 0.849805562 1.064424e-04
 [10,] 0.280972811 9.710371e-02 0.618262483 3.660991e-03
 [11,] 0.056657056 9.851582e-03 0.933434842 5.651963e-05
 [12,] 0.045550641 6.725198e-03 0.947704467 1.969488e-05
 [13,] 0.063801828 1.309561e-03 0.934888440 1.711698e-07
 [14,] 0.036480250 4.135384e-03 0.959373614 1.075238e-05
 [15,] 0.019316045 1.513859e-03 0.979168317 1.779272e-06
 [16,] 0.019613424 1.652259e-03 0.978730616 3.700753e-06
 [17,] 0.018977047 1.662241e-03 0.979355900 4.812522e-06
 [18,] 0.023941159 2.684286e-03 0.973351112 2.344247e-05
 [19,] 0.046913261 1.077416e-02 0.941767049 5.455324e-04
 [20,] 0.035569268 6.007330e-03 0.958333829 8.957252e-05
 [21,] 0.042305622 6.355964e-03 0.951304110 3.430295e-05
 [22,] 0.021251579 1.742607e-03 0.977001590 4.224113e-06
 [23,] 0.015221717 6.129841e-04 0.984165110 1.883005e-07
 [24,] 0.014312575 4.460451e-04 0.985241331 4.870669e-08
 [25,] 0.067100181 7.147447e-06 0.932892672 2.821087e-12
 [26,] 0.015701281 4.963102e-04 0.983802353 5.603455e-08
 [27,] 0.020831813 9.388946e-04 0.978228888 4.040331e-07
 [28,] 0.066322946 8.448238e-03 0.925200388 2.842838e-05
 [29,] 0.100447136 8.287702e-03 0.891263445 1.717278e-06
 [30,] 0.117946287 1.196655e-02 0.870077209 9.953558e-06
 [31,] 0.423127594 8.646043e-02 0.490281732 1.302435e-04
 [32,] 0.672859774 2.382096e-01 0.088461865 4.687740e-04
 [33,] 0.063269227 1.530450e-03 0.935200151 1.720727e-07
 [34,] 0.063627993 1.027793e-03 0.935344172 4.262511e-08
 [35,] 0.070055796 2.905834e-04 0.929653618 2.886425e-09
 [36,] 0.111006243 1.183871e-02 0.877144376 1.067190e-05
 [37,] 0.071674829 1.204647e-02 0.916233729 4.496700e-05
 [38,] 0.240739849 5.096085e-02 0.707617731 6.815742e-04
 [39,] 0.144640849 1.109919e-02 0.844253713 6.252360e-06
 [40,] 0.125530278 6.078925e-03 0.868389913 8.845911e-07
 [41,] 0.126243011 2.548433e-05 0.873731505 1.044757e-11
 [42,] 0.126499020 1.423375e-08 0.873500966 2.159689e-18
 [43,] 0.126542341 1.114080e-08 0.873457647 1.509711e-18
